date,country,confirmed_cases,deaths,recovered
2023-08-12,United Kingdom,8518,873,2221
2023-08-12,Italy,5048,2082,865
2023-08-12,Spain,8366,633,2376
2023-08-12,Canada,7390,2934,3228
2023-08-12,Germany,6108,5632,229
2023-08-12,Australia,4163,2176,348
2023-08-12,Japan,1285,1117,61
2023-08-12,South Korea,5131,406,3254
2023-08-12,Mexico,6193,3453,748
2023-08-12,Indonesia,9932,2408,667
2023-08-12,Nigeria,2942,2599,48
2023-08-12,South Africa,6247,4174,950
2023-08-12,Argentina,207,35,23
2023-08-12,Saudi Arabia,5611,21,2843
2023-08-13,United States,9914,2198,1382
2023-08-13,China,1921,1453,176
2023-08-13,India,5187,1789,3391
2023-08-13,Brazil,7299,7198,35
2023-08-13,Russia,2736,1453,1075
2023-08-13,France,1285,9,610
2023-08-13,United Kingdom,945,237,220
2023-08-13,Italy,1297,251,638
2023-08-13,Spain,2442,513,1927
2023-08-13,Canada,5237,1203,833
2023-08-13,Germany,2658,304,530
2023-08-13,Australia,6081,2381,1251
2023-08-13,Japan,8260,3334,2943
2023-08-13,South Korea,2949,2182,281
2023-08-13,Mexico,5731,850,972
2023-08-13,Indonesia,8853,4603,2746
2023-08-13,Nigeria,5268,2608,1018
2023-08-13,South Africa,6460,5681,380
2023-08-13,Argentina,3354,2368,259
2023-08-13,Saudi Arabia,1802,704,1026
2023-08-14,United States,2952,2203,283
2023-08-14,China,9764,3359,4013
2023-08-14,India,7554,5033,2351
2023-08-14,Brazil,7802,763,3074
2023-08-14,Russia,9854,9831,3
2023-08-14,France,8938,40,602
2023-08-14,United Kingdom,6312,3978,1470
2023-08-14,Italy,100,60,18
2023-08-14,Spain,6747,4373,1577
2023-08-14,Canada,8274,21,2861
2023-08-14,Germany,552,213,116
2023-08-14,Australia,2370,383,1742
2023-08-14,Japan,7966,4531,1519
2023-08-14,South Korea,280,130,58
2023-08-14,Mexico,1502,1389,57
2023-08-14,Indonesia,7795,2302,4939
2023-08-14,Nigeria,2278,1996,11
2023-08-14,South Africa,1190,439,416
2023-08-14,Argentina,9910,6310,2279
2023-08-14,Saudi Arabia,2130,1251,645
2023-08-15,United States,2679,833,188
2023-08-15,China,1487,1195,93
2023-08-15,India,6701,517,1077
2023-08-15,Brazil,5787,2289,1848
2023-08-15,Russia,8160,6773,616
2023-08-15,France,335,248,27
2023-08-15,United Kingdom,5795,5039,252
2023-08-15,Italy,7465,2113,3725
2023-08-15,Spain,8655,5616,475
2023-08-15,Canada,5046,1723,282
2023-08-15,Germany,4737,3342,546
2023-08-15,Australia,8861,6368,1401
2023-08-15,Japan,7897,1711,1892
2023-08-15,South Korea,7859,5214,2420
2023-08-15,Mexico,342,216,116
2023-08-15,Indonesia,8654,4129,836
2023-08-15,Nigeria,4651,1468,2614
2023-08-15,South Africa,8918,3082,378
2023-08-15,Argentina,2659,443,579
2023-08-15,Saudi Arabia,1430,614,753
2023-08-16,United States,4767,189,2323
2023-08-16,China,5160,290,495
2023-08-16,India,5301,4144,952
2023-08-16,Brazil,816,436,163
2023-08-16,Russia,9855,8004,1103
2023-08-16,France,2596,1704,293
2023-08-16,United Kingdom,4398,3241,3
2023-08-16,Italy,6835,3667,2821
2023-08-16,Spain,1190,826,229
2023-08-16,Canada,3782,2797,203
2023-08-16,Germany,5642,4386,68
2023-08-16,Australia,1915,253,567
2023-08-16,Japan,9534,8838,549
2023-08-16,South Korea,1092,424,441
2023-08-16,Mexico,7637,6011,1219
2023-08-16,Indonesia,588,286,247
2023-08-16,Nigeria,9253,9170,1
2023-08-16,South Africa,9311,6723,660
2023-08-16,Argentina,6184,4126,879
2023-08-16,Saudi Arabia,2375,1407,529
2023-08-17,United States,863,93,447
2023-08-17,China,5748,4365,413
2023-08-17,India,720,350,195
2023-08-17,Brazil,6802,312,5553
2023-08-17,Russia,7917,3074,4112
2023-08-17,France,2243,1473,480
2023-08-17,United Kingdom,925,902,14
2023-08-17,Italy,3718,360,2759
2023-08-17,Spain,6127,5530,63
2023-08-17,Canada,2560,2244,284
2023-08-17,Germany,6592,3574,1069
2023-08-17,Australia,334,223,76
2023-08-17,Japan,9201,5377,2366
2023-08-17,South Korea,7080,4812,1072
2023-08-17,Mexico,7648,5810,403
2023-08-17,Indonesia,2843,917,57
2023-08-17,Nigeria,8046,1930,1451
2023-08-17,South Africa,7377,1237,2887
2023-08-17,Argentina,7678,600,5147
2023-08-17,Saudi Arabia,1646,1412,199
2023-08-18,United States,8130,6278,83
2023-08-18,China,1601,1445,82
2023-08-18,India,2034,1970,23
2023-08-18,Brazil,9693,1428,2169
2023-08-18,Russia,6640,1125,2850
2023-08-18,France,342,117,83
2023-08-18,United Kingdom,3084,1394,135
2023-08-18,Italy,4243,3961,99
2023-08-18,Spain,4998,4938,26
2023-08-18,Canada,6260,475,4846
2023-08-18,Germany,9367,8487,838
2023-08-18,Australia,5059,1784,3028
2023-08-18,Japan,7941,5040,1487
2023-08-18,South Korea,427,377,37
2023-08-18,Mexico,7609,46,4964
2023-08-18,Indonesia,6107,4375,903
2023-08-18,Nigeria,1749,1026,275
2023-08-18,South Africa,7458,3156,475
2023-08-18,Argentina,8304,7685,404
2023-08-18,Saudi Arabia,1240,1078,71
2023-08-19,United States,8140,4610,2229
2023-08-19,China,8467,3122,2454
2023-08-19,India,584,564,7
2023-08-19,Brazil,2251,835,797
2023-08-19,Russia,2268,344,1128
2023-08-19,France,8866,3412,2111
2023-08-19,United Kingdom,3021,2135,344
2023-08-19,Italy,6505,5241,349
2023-08-19,Spain,7674,2821,507
2023-08-19,Canada,2557,1524,186
2023-08-19,Germany,6856,4169,1018
2023-08-19,Australia,9861,2262,714
2023-08-19,Japan,5500,2353,264
2023-08-19,South Korea,425,289,74
2023-08-19,Mexico,1842,934,245
2023-08-19,Indonesia,7117,6745,109
2023-08-19,Nigeria,7842,2823,2683
2023-08-19,South Africa,1170,177,210
2023-08-19,Argentina,7679,168,4149
2023-08-19,Saudi Arabia,6812,4686,1743
2023-08-20,United States,6391,4677,1360
2023-08-20,China,2863,701,675
2023-08-20,India,4746,3725,798
2023-08-20,Brazil,6849,2949,2954
2023-08-20,Russia,1132,541,152
2023-08-20,France,2804,2200,55
2023-08-20,United Kingdom,286,29,162
2023-08-20,Italy,6151,6113,27
2023-08-20,Spain,9188,5321,247
2023-08-20,Canada,1523,966,448
2023-08-20,Germany,3438,772,332
2023-08-20,Australia,1014,171,548
2023-08-20,Japan,1982,1644,270
2023-08-20,South Korea,4887,2653,2053
2023-08-20,Mexico,4906,2700,881
2023-08-20,Indonesia,2678,343,929
2023-08-20,Nigeria,7232,2649,2035
2023-08-20,South Africa,7754,909,4598
2023-08-20,Argentina,9073,3193,337
2023-08-20,Saudi Arabia,6498,1247,1224
2023-08-21,United States,8389,2866,5325
2023-08-21,China,5034,4106,786
2023-08-21,India,585,345,74
2023-08-21,Brazil,6860,2049,3433
2023-08-21,Russia,1858,1002,204
2023-08-21,France,3134,2708,386
2023-08-21,United Kingdom,4279,1041,644
2023-08-21,Italy,6833,2269,4388
2023-08-21,Spain,6959,664,5087
2023-08-21,Canada,7778,5040,1892
2023-08-21,Germany,1745,680,614
2023-08-21,Australia,1632,1192,49
2023-08-21,Japan,4714,4194,134
2023-08-21,South Korea,7420,3698,2884
2023-08-21,Mexico,1892,1080,653
2023-08-21,Indonesia,6815,3581,1419
2023-08-21,Nigeria,2661,92,1742
2023-08-21,South Africa,8811,5017,2730
2023-08-21,Argentina,5666,4234,956
2023-08-21,Saudi Arabia,3743,1538,680
2023-08-22,United States,9390,5216,2843
2023-08-22,China,184,9,158
2023-08-22,India,1951,1496,205
2023-08-22,Brazil,5670,2341,2961
2023-08-22,Russia,5092,419,266
2023-08-22,France,4671,1398,2103
2023-08-22,United Kingdom,5604,2785,2620
2023-08-22,Italy,609,103,15
2023-08-22,Spain,3949,2075,1607
2023-08-22,Canada,3270,919,737
2023-08-22,Germany,7326,1844,3042
2023-08-22,Australia,5533,1728,112
2023-08-22,Japan,8621,6955,82
2023-08-22,South Korea,6569,3445,1301
2023-08-22,Mexico,7733,1939,3664
2023-08-22,Indonesia,9457,1957,7338
2023-08-22,Nigeria,8796,615,6817
2023-08-22,South Africa,4041,248,1287
2023-08-22,Argentina,7778,6849,230
2023-08-22,Saudi Arabia,4911,1457,1598
2023-08-23,United States,833,715,86
2023-08-23,China,6076,1909,338
2023-08-23,India,5342,2023,56
2023-08-23,Brazil,3587,3458,2
2023-08-23,Russia,7554,3633,3794
2023-08-23,France,3838,1735,818
2023-08-23,United Kingdom,1920,1293,107
2023-08-23,Italy,6167,2329,368
2023-08-23,Spain,7365,1639,2227
2023-08-23,Canada,6055,722,1406
2023-08-23,Germany,9850,5351,3172
2023-08-23,Australia,3307,341,2470
2023-08-23,Japan,8859,1176,5542
2023-08-23,South Korea,3274,370,1031
2023-08-23,Mexico,1204,669,344
2023-08-23,Indonesia,5819,2476,900
2023-08-23,Nigeria,1659,19,237
2023-08-23,South Africa,1165,309,774
2023-08-23,Argentina,2212,1183,26
2023-08-23,Saudi Arabia,9115,2294,3741
2023-08-24,United States,6982,1442,685
2023-08-24,China,5737,888,2069
2023-08-24,India,6895,5993,510
2023-08-24,Brazil,5515,3831,215
2023-08-24,Russia,6330,237,3095
2023-08-24,France,6950,2949,244
2023-08-24,United Kingdom,2730,1815,27
2023-08-24,Italy,5794,4265,1011
2023-08-24,Spain,5649,2308,599
2023-08-24,Canada,7459,1743,5246
2023-08-24,Germany,182,38,133
2023-08-24,Australia,9673,3647,1461
2023-08-24,Japan,168,47,54
2023-08-24,South Korea,2666,2203,114
2023-08-24,Mexico,9175,1871,3578
2023-08-24,Indonesia,6548,776,978
2023-08-24,Nigeria,9960,8315,1068
2023-08-24,South Africa,4248,883,1262
2023-08-24,Argentina,7490,5148,1496
2023-08-24,Saudi Arabia,6727,1188,3628
2023-08-25,United States,5224,3505,1622
2023-08-25,China,1595,1019,88
2023-08-25,India,2341,2107,228
2023-08-25,Brazil,3182,439,1141
2023-08-25,Russia,5432,3239,1654
2023-08-25,France,7077,2623,1577
2023-08-25,United Kingdom,9627,7523,256
2023-08-25,Italy,6010,631,3783
2023-08-25,Spain,9543,5935,3384
2023-08-25,Canada,7034,2530,2968
2023-08-25,Germany,2770,87,1288
2023-08-25,Australia,5764,4411,22
2023-08-25,Japan,7487,7483,1
2023-08-25,South Korea,8344,3663,2632
2023-08-25,Mexico,6181,5469,131
2023-08-25,Indonesia,306,6,16
2023-08-25,Nigeria,2236,447,637
2023-08-25,South Africa,513,268,5
2023-08-25,Argentina,3664,1254,298
2023-08-25,Saudi Arabia,106,23,33
2023-08-26,United States,5041,3137,1250
2023-08-26,China,6069,3889,1062
2023-08-26,India,8937,8367,357
2023-08-26,Brazil,3859,1945,804
2023-08-26,Russia,5766,3319,1877
2023-08-26,France,2102,1320,205
2023-08-26,United Kingdom,1673,46,937
2023-08-26,Italy,1290,570,587
2023-08-26,Spain,9204,7483,935
2023-08-26,Canada,8343,6801,680
2023-08-26,Germany,2271,1584,405
2023-08-26,Australia,7867,6143,1591
2023-08-26,Japan,1068,66,608
2023-08-26,South Korea,4149,2572,323
2023-08-26,Mexico,4757,4116,441
2023-08-26,Indonesia,2292,2188,53
2023-08-26,Nigeria,4621,1726,1350
2023-08-26,South Africa,8419,1533,6650
2023-08-26,Argentina,1202,1169,10
2023-08-26,Saudi Arabia,9909,4390,1852
2023-08-27,United States,3824,104,3648
2023-08-27,China,5958,4473,234
2023-08-27,India,7809,7522,211
2023-08-27,Brazil,3392,970,2283
2023-08-27,Russia,4870,1466,1844
2023-08-27,France,4676,2696,1435
2023-08-27,United Kingdom,6378,2742,1959
2023-08-27,Italy,9336,7038,1091
2023-08-27,Spain,2907,1549,1113
2023-08-27,Canada,6902,4217,2432
2023-08-27,Germany,4391,3430,146
2023-08-27,Australia,8565,3081,1691
2023-08-27,Japan,6455,3813,1701
2023-08-27,South Korea,469,460,9
2023-08-27,Mexico,7560,7294,83
2023-08-27,Indonesia,2309,2126,69
2023-08-27,Nigeria,3109,1706,800
2023-08-27,South Africa,3724,1583,1898
2023-08-27,Argentina,5812,2633,3157
2023-08-27,Saudi Arabia,1709,306,658
2023-08-28,United States,5899,2050,1425
2023-08-28,China,1639,121,1209
2023-08-28,India,4884,1530,1963
2023-08-28,Brazil,2476,1256,775
2023-08-28,Russia,7199,3070,2988
2023-08-28,France,8987,4644,1629
2023-08-28,United Kingdom,2684,840,1795
2023-08-28,Italy,9722,4474,5117
2023-08-28,Spain,9961,3301,6116
2023-08-28,Canada,8940,3430,2255
2023-08-28,Germany,6982,466,1980
2023-08-28,Australia,9933,7584,677
2023-08-28,Japan,2403,2294,51
2023-08-28,South Korea,1921,348,537
2023-08-28,Mexico,3300,1243,1326
2023-08-28,Indonesia,4661,3174,1387
2023-08-28,Nigeria,3895,1221,1470
2023-08-28,South Africa,9628,8200,790
2023-08-28,Argentina,4737,282,1456
2023-08-28,Saudi Arabia,4361,1170,3048
2023-08-29,United States,7174,3615,2977
2023-08-29,China,8875,6146,1288
2023-08-29,India,8484,805,2349
2023-08-29,Brazil,6377,482,4989
2023-08-29,Russia,6605,5807,38
2023-08-29,France,3765,1320,1320
2023-08-29,United Kingdom,9963,9487,455
2023-08-29,Italy,8790,4755,2360
2023-08-29,Spain,3461,2949,312
2023-08-29,Canada,4519,3029,1230
2023-08-29,Germany,6523,2047,725
2023-08-29,Australia,8524,1386,5890
2023-08-29,Japan,8356,7567,111
2023-08-29,South Korea,7771,3209,1262
2023-08-29,Mexico,7151,6020,721
2023-08-29,Indonesia,6386,2774,2543
2023-08-29,Nigeria,4660,225,2490
2023-08-29,South Africa,2431,515,31
2023-08-29,Argentina,5958,2036,1393
2023-08-29,Saudi Arabia,2316,539,615
2023-08-30,United States,1561,1497,29
2023-08-30,China,3417,3280,32
2023-08-30,India,2843,2838,2
2023-08-30,Brazil,2072,1543,60
2023-08-30,Russia,4112,2644,1268
2023-08-30,France,6311,5372,185
2023-08-30,United Kingdom,5374,4679,9
2023-08-30,Italy,2078,1046,111
2023-08-30,Spain,7667,536,3387
2023-08-30,Canada,3134,465,449
2023-08-30,Germany,8283,3577,256
2023-08-30,Australia,3982,1630,2077
2023-08-30,Japan,3521,3077,368
2023-08-30,South Korea,8354,416,5443
2023-08-30,Mexico,3280,1484,771
2023-08-30,Indonesia,834,49,382
2023-08-30,Nigeria,5164,2218,985
2023-08-30,South Africa,5346,2716,1535
2023-08-30,Argentina,4201,1330,170
2023-08-30,Saudi Arabia,2752,2187,274
2023-08-31,United States,5034,1455,3468
2023-08-31,China,6041,1638,3648
2023-08-31,India,260,49,145
2023-08-31,Brazil,960,765,127
2023-08-31,Russia,2577,76,1148
2023-08-31,France,543,400,30
2023-08-31,United Kingdom,7301,1886,3099
2023-08-31,Italy,801,236,428
2023-08-31,Spain,4621,3212,532
2023-08-31,Canada,2755,1694,944
2023-08-31,Germany,7502,5125,550
2023-08-31,Australia,6931,4313,637
2023-08-31,Japan,864,317,530
2023-08-31,South Korea,6408,4953,686
2023-08-31,Mexico,6375,4420,175
2023-08-31,Indonesia,5245,2025,1715
2023-08-31,Nigeria,5024,4423,44
2023-08-31,South Africa,1029,19,106
2023-08-31,Argentina,3275,1110,219
2023-08-31,Saudi Arabia,1527,247,168
2023-09-01,United States,2575,577,1417
2023-09-01,China,6007,5496,215
2023-09-01,India,9534,6131,2753
2023-09-01,Brazil,8454,4434,1504
2023-09-01,Russia,9081,4357,2698
2023-09-01,France,5131,3762,1117
2023-09-01,United Kingdom,9691,3895,5168
2023-09-01,Italy,298,228,68
2023-09-01,Spain,1162,760,325
2023-09-01,Canada,2024,1062,116
2023-09-01,Germany,7116,2512,2382
2023-09-01,Australia,4520,4358,89
2023-09-01,Japan,7928,6207,1304
2023-09-01,South Korea,5711,416,5291
2023-09-01,Mexico,9708,3441,67
2023-09-01,Indonesia,8142,1336,5979
2023-09-01,Nigeria,1075,152,253
2023-09-01,South Africa,828,244,466
2023-09-01,Argentina,3433,1865,1413
2023-09-01,Saudi Arabia,1163,1094,54
2023-09-02,United States,9043,4350,1127
2023-09-02,China,187,16,76
2023-09-02,India,9633,7337,164
2023-09-02,Brazil,9857,8185,82
2023-09-02,Russia,4332,1620,93
2023-09-02,France,1327,804,89
2023-09-02,United Kingdom,5658,1810,781
2023-09-02,Italy,7124,6099,3
2023-09-02,Spain,9568,8721,391
2023-09-02,Canada,9115,2285,6448
2023-09-02,Germany,3462,1869,553
2023-09-02,Australia,7669,1885,8
2023-09-02,Japan,4587,4317,199
2023-09-02,South Korea,6475,3860,1971
2023-09-02,Mexico,3858,3284,177
2023-09-02,Indonesia,6978,263,1128
2023-09-02,Nigeria,4997,2870,2052
2023-09-02,South Africa,4777,4232,228
2023-09-02,Argentina,2946,1355,757
2023-09-02,Saudi Arabia,6644,2606,3501
2023-09-03,United States,3847,198,757
2023-09-03,China,6888,2213,775
2023-09-03,India,7306,6205,943
2023-09-03,Brazil,6555,2851,2652
2023-09-03,Russia,1789,609,615
2023-09-03,France,9006,165,3365
2023-09-03,United Kingdom,9195,6600,223
2023-09-03,Italy,7257,7090,56
2023-09-03,Spain,141,80,17
2023-09-03,Canada,8031,6357,269
2023-09-03,Germany,1861,577,467
2023-09-03,Australia,9173,6031,594
2023-09-03,Japan,2148,1908,237
2023-09-03,South Korea,6966,6682,235
2023-09-03,Mexico,241,213,5
2023-09-03,Indonesia,2076,708,507
2023-09-03,Nigeria,7275,2023,551
2023-09-03,South Africa,6691,915,3415
2023-09-03,Argentina,5781,2799,641
2023-09-03,Saudi Arabia,6426,4659,626
2023-09-04,United States,4744,3325,878
2023-09-04,China,7278,184,2411
2023-09-04,India,4148,3889,28
2023-09-04,Brazil,872,864,7
2023-09-04,Russia,8049,4746,92
2023-09-04,France,4465,2267,558
2023-09-04,United Kingdom,387,79,213
2023-09-04,Italy,7754,6201,412
2023-09-04,Spain,1074,183,285
2023-09-04,Canada,3398,1764,1340
2023-09-04,Germany,621,425,120
2023-09-04,Australia,2223,1500,50
2023-09-04,Japan,191,152,22
2023-09-04,South Korea,2546,744,808
2023-09-04,Mexico,5215,3238,151
2023-09-04,Indonesia,9194,528,7286
2023-09-04,Nigeria,7649,5607,1497
2023-09-04,South Africa,8442,6574,795
2023-09-04,Argentina,4382,1402,2844
2023-09-04,Saudi Arabia,7552,736,2747
2023-09-05,United States,2335,2289,14
2023-09-05,China,7772,3431,129
2023-09-05,India,7290,6197,657
2023-09-05,Brazil,2163,443,529
2023-09-05,Russia,1432,1422,0
2023-09-05,France,9493,6803,1817
2023-09-05,United Kingdom,2158,1981,140
2023-09-05,Italy,5725,4084,196
2023-09-05,Spain,2429,2295,23
2023-09-05,Canada,9721,1954,796
2023-09-05,Germany,1142,923,75
2023-09-05,Australia,1610,823,721
2023-09-05,Japan,8497,3837,1241
2023-09-05,South Korea,3474,1885,950
2023-09-05,Mexico,4462,3221,277
2023-09-05,Indonesia,1202,600,576
2023-09-05,Nigeria,3375,339,2933
2023-09-05,South Africa,9170,8902,82
2023-09-05,Argentina,3497,3189,91
2023-09-05,Saudi Arabia,2864,1493,266
2023-09-06,United States,4598,3385,875
2023-09-06,China,4055,3353,232
2023-09-06,India,8139,4183,3124
2023-09-06,Brazil,4037,3923,71
2023-09-06,Russia,5376,5012,296
2023-09-06,France,1743,1576,105
2023-09-06,United Kingdom,9591,9004,565
2023-09-06,Italy,4501,497,3373
2023-09-06,Spain,3006,2790,157
2023-09-06,Canada,5500,2226,2800
2023-09-06,Germany,9201,1673,1788
2023-09-06,Australia,4721,1178,706
2023-09-06,Japan,3625,2994,384
2023-09-06,South Korea,4580,513,3272
2023-09-06,Mexico,4230,2865,686
2023-09-06,Indonesia,2942,2917,3
2023-09-06,Nigeria,9213,3784,4539
2023-09-06,South Africa,5156,1288,1123
2023-09-06,Argentina,8173,1532,2567
2023-09-06,Saudi Arabia,4172,2399,762
2023-09-07,United States,337,100,144
2023-09-07,China,9763,439,2230
2023-09-07,India,819,512,254
2023-09-07,Brazil,5293,250,1218
2023-09-07,Russia,2128,977,663
2023-09-07,France,3501,1722,159
2023-09-07,United Kingdom,1414,843,559
2023-09-07,Italy,7806,489,5769
2023-09-07,Spain,4129,1782,1173
2023-09-07,Canada,4490,3895,64
2023-09-07,Germany,3747,3481,223
2023-09-07,Australia,7132,4220,1702
2023-09-07,Japan,7356,2369,975
2023-09-07,South Korea,4010,2856,544
2023-09-07,Mexico,8601,5551,2162
2023-09-07,Indonesia,2650,2226,94
2023-09-07,Nigeria,1898,1735,65
2023-09-07,South Africa,4116,859,2872
2023-09-07,Argentina,3691,1064,183
2023-09-07,Saudi Arabia,570,558,11
2023-09-08,United States,2503,364,1808
2023-09-08,China,556,94,345
2023-09-08,India,8233,2871,3885
2023-09-08,Brazil,5271,3197,2057
2023-09-08,Russia,9139,6936,1344
2023-09-08,France,1308,460,403
2023-09-08,United Kingdom,3481,2175,749
2023-09-08,Italy,9304,9070,99
2023-09-08,Spain,4608,226,2061
2023-09-08,Canada,7414,3911,939
2023-09-08,Germany,281,15,43
2023-09-08,Australia,2469,661,263
2023-09-08,Japan,8431,7688,559
2023-09-08,South Korea,4181,4142,20
2023-09-08,Mexico,6795,6760,13
2023-09-08,Indonesia,9391,336,2463
2023-09-08,Nigeria,6279,3673,2019
2023-09-08,South Africa,5147,1302,1972
2023-09-08,Argentina,8751,119,7113
2023-09-08,Saudi Arabia,358,107,176
2023-09-09,United States,9904,7213,1263
2023-09-09,China,7178,2768,3687
2023-09-09,India,9715,9501,62
2023-09-09,Brazil,8959,1260,2191
2023-09-09,Russia,6613,6519,87
2023-09-09,France,1525,868,454
2023-09-09,United Kingdom,6657,6015,444
2023-09-09,Italy,5731,3609,1219
2023-09-09,Spain,1624,1619,3
2023-09-09,Canada,5371,710,3524
2023-09-09,Germany,7024,5901,968
2023-09-09,Australia,7325,1169,3366
2023-09-09,Japan,8484,3089,697
2023-09-09,South Korea,7514,844,3358
2023-09-09,Mexico,8499,1036,5073
2023-09-09,Indonesia,5282,3275,814
2023-09-09,Nigeria,6587,3279,741
2023-09-09,South Africa,9009,927,4169
2023-09-09,Argentina,2356,1952,258
2023-09-09,Saudi Arabia,8942,2532,4477
2023-09-10,United States,545,69,91
2023-09-10,China,2317,1575,203
2023-09-10,India,6090,3272,1703
2023-09-10,Brazil,7232,3086,479
2023-09-10,Russia,8381,3310,1159
2023-09-10,France,1896,1404,296
2023-09-10,United Kingdom,674,493,117
2023-09-10,Italy,488,466,21
2023-09-10,Spain,3390,100,1062
2023-09-10,Canada,7777,7429,15
2023-09-10,Germany,4676,114,2734
2023-09-10,Australia,8452,3071,1052
2023-09-10,Japan,4757,3878,133
2023-09-10,South Korea,4026,3801,9
2023-09-10,Mexico,7316,1766,5386
2023-09-10,Indonesia,7416,6596,494
2023-09-10,Nigeria,7403,2519,664
2023-09-10,South Africa,1002,546,248
2023-09-10,Argentina,8162,4620,46
2023-09-10,Saudi Arabia,5606,2131,177
2023-09-11,United States,8662,466,5705
2023-09-11,China,1858,1178,330
2023-09-11,India,6888,5636,1061
2023-09-11,Brazil,3286,18,50
2023-09-11,Russia,4767,2277,224
2023-09-11,France,7067,344,2303
2023-09-11,United Kingdom,7976,7331,68
2023-09-11,Italy,3786,1678,285
2023-09-11,Spain,5141,878,2189
2023-09-11,Canada,8483,941,2917
2023-09-11,Germany,1982,1729,194
2023-09-11,Australia,8158,4387,3646
2023-09-11,Japan,758,737,8
2023-09-11,South Korea,670,338,67
2023-09-11,Mexico,9700,7868,37
2023-09-11,Indonesia,3234,3118,83
2023-09-11,Nigeria,7844,2520,5287
2023-09-11,South Africa,4336,2140,37
2023-09-11,Argentina,7319,6420,225
2023-09-11,Saudi Arabia,5644,4958,270
2023-09-12,United States,5739,1338,2536
2023-09-12,China,7569,7119,215
2023-09-12,India,5837,5804,17
2023-09-12,Brazil,5554,2192,2699
2023-09-12,Russia,9652,5744,1136
2023-09-12,France,947,303,620
2023-09-12,United Kingdom,3205,3032,157
